date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2024-12-24,1.0,0.9999999986674194,1.0000000012254076,46303774477
2024-12-25,1.0,0.9999999983570181,1.0000000015592092,46303774477
2024-12-26,1.0,0.9999999980008835,1.0000000017799218,46303774477
2024-12-27,1.0,0.9999999972592434,1.000000002697553,46303774477
2024-12-28,1.0,0.9999999959127791,1.0000000040243038,46303774477
2024-12-29,1.0,0.9999999940122779,1.0000000059529772,46303774477
2024-12-30,1.0,0.9999999923162527,1.0000000079019618,46303774477
2024-12-31,1.0,0.9999999909322332,1.0000000097514663,46303774477
2025-01-01,1.0,0.9999999885252037,1.0000000118039112,46303774477
2025-01-02,1.0,0.999999986373523,1.000000014016872,46303774477
2025-01-03,1.0,0.9999999839399247,1.000000016080604,46303774477
2025-01-04,1.0,0.9999999815302806,1.000000018926071,46303774477
2025-01-05,1.0,0.9999999783836688,1.0000000208177255,46303774477
2025-01-06,1.0,0.9999999762125946,1.0000000237539848,46303774477
2025-01-07,1.0,0.9999999733958782,1.0000000270744147,46303774477
2025-01-08,1.0,0.9999999698939206,1.0000000298796747,46303774477
2025-01-09,1.0,0.999999967443684,1.0000000330920673,46303774477
2025-01-10,1.0,0.9999999645939738,1.0000000359663515,46303774477
2025-01-11,1.0,0.9999999611813488,1.0000000400246767,46303774477
2025-01-12,1.0,0.9999999570551122,1.000000043046431,46303774477
2025-01-13,1.0,0.9999999523081657,1.0000000461965133,46303774477
2025-01-14,1.0,0.9999999482588017,1.0000000483163043,46303774477
2025-01-15,1.0,0.9999999439811301,1.000000051493342,46303774477
2025-01-16,1.0,0.9999999415561832,1.000000055562099,46303774477
2025-01-17,1.0,0.9999999368855172,1.000000059610687,46303774477
2025-01-18,1.0,0.9999999329675513,1.0000000628699914,46303774477
2025-01-19,1.0,0.9999999286564807,1.000000067260759,46303774477
2025-01-20,1.0,0.9999999259672171,1.0000000703066474,46303774477
2025-03-04,1.9999996656589085,1.9999996656574688,1.99999966566033,46303862950
2025-03-05,1.9999996656589087,1.9999996656574799,1.999999665660419,46303862950
2025-03-06,1.9999996656589092,1.9999996656573211,1.9999996656605548,46303862950
2025-03-07,1.9999996656589094,1.9999996656571117,1.999999665660543,46303862950
2025-03-08,1.9999996656589096,1.9999996656568495,1.9999996656609522,46303862950
2025-03-09,1.99999966565891,1.9999996656564678,1.9999996656612429,46303862950
2025-03-10,1.9999996656589103,1.9999849131415999,2.0000091913379934,46303862950
2025-03-11,1.9999996656589105,1.999924160879266,2.0000236639901257,46303862950
2025-03-12,1.9999996656589107,1.999885460075345,2.0000549456933223,46303862950
2025-03-13,1.9999996656589112,1.9998327047882714,2.0001127714837286,46303862950
2025-03-14,1.9999996656589114,1.9997537917369361,2.0001707667387105,46303862950
2025-03-15,1.9999996656589116,1.999673244746059,2.000255240883958,46303862950
2025-03-16,1.9999996656589119,1.999590930892027,2.0003225222164915,46303862950
2025-03-17,1.9999996656589123,1.9995263678243556,2.0004220834891915,46303862950
2025-03-18,1.9999996656589125,1.9994410894158263,2.000548718041852,46303862950
2025-03-19,1.9999996656589127,1.9993360336017731,2.0006314774240943,46303862950
2025-03-20,1.9999996656589132,1.9992325332524084,2.0007561650544248,46303862950
2025-03-21,1.9999996656589134,1.999143510421391,2.000929409119597,46303862950
2025-03-22,1.9999996656589136,1.9990315249804205,2.0010884741826627,46303862950
2025-03-23,1.9999996656589138,1.9989288079419185,2.00119648962481,46303862950
2025-03-24,1.9999996656589143,1.9988049698079258,2.0013289092041653,46303862950
2025-03-25,1.9999996656589145,1.9986800856422593,2.0014104216154998,46303862950
2025-03-26,1.9999996656589147,1.9984974681290917,2.0015352784145053,46303862950
2025-03-27,1.999999665658915,1.998380863406335,2.0016930331461227,46303862950
2025-03-28,1.9999996656589154,1.9982315118862781,2.0018316371580824,46303862950
2025-03-29,1.9999996656589156,1.9981161254196687,2.001991466773587,46303862950
2025-03-30,1.9999996656589158,1.997915923587802,2.002155286432768,46303862950
2025-03-31,1.9999996656589163,1.9978033296399726,2.0023008889143896,46303862950
2025-03-04,5.434594712288739,1.2783447669071348,9.739320731008943,46303877432
2025-03-05,4.865590756422694,0.5936614861572236,9.036926227543459,46303877432
2025-03-06,4.296586800556636,0.20590636253730393,8.609040496314549,46303877432
2025-03-07,3.727582844690591,-0.4410464825008361,8.038747260303998,46303877432
2025-03-08,3.1585788888245467,-1.3588254456003417,6.906039342979552,46303877432
2025-03-09,2.5895749329585023,-1.112613668808289,6.858478044225549,46303877432
2025-03-10,2.020570977092458,-2.43783954715013,6.283154625084967,46303877432
